372,  -16.1016998,  -16.1016998,          35.
373,  -21.9956341,  -16.3387814,          35.
374,   -25.061142,  -19.4042873,          35.
375,  -30.9993992,  -18.3040237,          35.
376,  -33.2596626,  -13.7766037,          35.
377,  -34.8627853,  -8.97698498,          35.
378,  -31.4418068,          -4.,          35.
379,  -27.1065254,          -4.,          35.
380,   -22.771244,           0.,          35.
381,  -27.1065254,           4.,          35.
382,  -31.4418068,           4.,          35.
383,  -34.8627853,   8.97698498,          35.
384,  -33.2596626,   13.7766037,          35.
385,  -30.9993992,   18.3040237,          35.
386,   -25.061142,   19.4042873,          35.
387,  -21.9956341,   16.3387814,          35.
388,  -16.1016998,   16.1016998,          35.
389,  -16.3387814,   21.9956341,          35.
390,  -19.4042873,    25.061142,          35.
391,  -18.3040237,   30.9993992,          35.
392,  -13.7766037,   33.2596626,          35.
393,  -8.97698498,   34.8627853,          35.
394,          -4.,   31.4418068,          35.
395,          -4.,   27.1065254,          35.
396,           0.,    22.771244,          35.
397,           4.,   27.1065254,          35.
398,           4.,   31.4418068,          35.
399,   19.4042873,    25.061142,          35.
400,   16.3387814,   21.9956341,          35.
401,   16.1016998,   16.1016998,          35.
402,   21.9956341,   16.3387814,          35.
403,    25.061142,   19.4042873,          35.
404,   31.4418068,           4.,          35.
405,   27.1065254,           4.,          35.
406,    22.771244,           0.,          35.
407,   27.1065254,          -4.,          35.
408,   31.4418068,          -4.,          35.
409,    25.061142,  -19.4042873,          35.
410,   21.9956341,  -16.3387814,          35.
411,   16.1016998,  -16.1016998,          35.
412,   16.3387814,  -21.9956341,          35.
413,   19.4042873,   -25.061142,          35.
414,           4.,  -31.4418068,          35.
415,           4.,  -27.1065254,          35.
416,           0.,   -22.771244,          35.
417,          -4.,  -27.1065254,          35.
418,          -4.,  -31.4418068,          35.
419,         -36.,           0.,          35.
420,         -36.,           0.,           5.
421,  -31.5993271,          -4.,   5.66005325
422,  -27.7714138,          -4.,   7.45845461
423,  -24.5976601,          -4.,    10.253891
424,  -22.3303757,          -4.,   13.8241282
425,   -21.149807,          -4.,   17.8853378
426,   -21.149807,          -4.,   22.1146622
427,  -22.3303757,          -4.,   26.1758709
428,  -24.5976601,          -4.,    29.746109
429,  -27.7714138,          -4.,   32.5415459
430,  -31.5993271,          -4.,   34.3399467
431,  -31.5993271,           4.,   34.3399467
432,  -27.7714138,           4.,   32.5415459
433,  -24.5976601,           4.,    29.746109
434,  -22.3303757,           4.,   26.1758709
435,   -21.149807,           4.,   22.1146622
436,   -21.149807,           4.,   17.8853378
437,  -22.3303757,           4.,   13.8241282
438,  -24.5976601,           4.,    10.253891
439,  -27.7714138,           4.,   7.45845461
440,  -31.5993271,           4.,   5.66005325
441,   -25.061142,   19.4042873,           5.
442,  -21.9956341,   16.3387814,           5.
443,   -16.342823,   10.6859684,   9.28535461
444,  -14.7034464,   9.04659271,   14.4212532
445,  -14.1421356,   8.48528099,          20.
446,  -14.7034464,   9.04659271,   25.5787468
447,   -16.342823,   10.6859684,   30.7146454
448,  -16.1016998,   16.1016998,           5.
449,  -10.6859684,    16.342823,   9.28535461
450,  -9.04659271,   14.7034464,   14.4212532
451,  -8.48528099,   14.1421356,          20.
452,  -9.04659271,   14.7034464,   25.5787468
453,  -10.6859684,    16.342823,   30.7146454
454,  -16.3387814,   21.9956341,           5.
455,  -19.4042873,    25.061142,           5.
456,          -4.,   31.4418068,           5.
457,          -4.,   27.1065254,           5.
458,          -4.,   19.1122417,   9.28535461
459,          -4.,   16.7938137,   14.4212532
460,          -4.,          16.,          20.
461,          -4.,   16.7938137,   25.5787468
462,          -4.,   19.1122417,   30.7146454
463,           0.,    22.771244,           5.
464,           4.,   19.1122417,   9.28535461
465,           4.,   16.7938137,   14.4212532
466,           4.,          16.,          20.
467,           4.,   16.7938137,   25.5787468
468,           4.,   19.1122417,   30.7146454
469,           4.,   27.1065254,           5.
470,           4.,   31.4418068,           5.
471,   19.4042873,    25.061142,           5.
472,   16.3387814,   21.9956341,           5.
473,   10.6859684,    16.342823,   9.28535461
474,   9.04659271,   14.7034464,   14.4212532
475,   8.48528099,   14.1421356,          20.
476,   9.04659271,   14.7034464,   25.5787468
477,   10.6859684,    16.342823,   30.7146454
478,   16.1016998,   16.1016998,           5.
479,    16.342823,   10.6859684,   9.28535461
480,   14.7034464,   9.04659271,   14.4212532
481,   14.1421356,   8.48528099,          20.
482,   14.7034464,   9.04659271,   25.5787468
483,    16.342823,   10.6859684,   30.7146454
484,   21.9956341,   16.3387814,           5.
485,    25.061142,   19.4042873,           5.
486,   31.4418068,           4.,           5.
487,   27.1065254,           4.,           5.
488,   19.1122417,           4.,   9.28535461
489,   16.7938137,           4.,   14.4212532
490,          16.,           4.,          20.
491,   16.7938137,           4.,   25.5787468
492,   19.1122417,           4.,   30.7146454
493,    22.771244,           0.,           5.
494,   19.1122417,          -4.,   9.28535461
495,   16.7938137,          -4.,   14.4212532
