153, 1083, 1202, 1109, 1072
154, 1072, 1099,  999, 1202
155, 1099, 1141, 1202, 1072
156, 1200, 1135,  587, 1141
157, 1200, 1141, 1202, 1099
158, 1202, 1127,  587,  586
159, 1202, 1127,  586, 1038
160, 1202,  999, 1038,  600
161, 1226,  172, 1169,  238
162,  690,  814, 1155, 1227
163, 1226, 1169,  172,  690
164,  691,  827,  172, 1226
165, 1188,   97,   45, 1043
166, 1226,  827, 1227,  691
167,  207,  206,  795, 1228
168, 1228, 1229,  990, 1090
169, 1230, 1231, 1064, 1090
170,  508,  502, 1228, 1231
171, 1148, 1090, 1052, 1228
172,  482,  265, 1160,  264
173, 1228,  990, 1148, 1090
174, 1228, 1148,  514, 1232
175, 1228,  515,  796,  514
176, 1228,  796,  795,  207
177, 1167,  484,  478,   85
178, 1233,  941,  401,  477
179, 1233,  823,  401,  822
180, 1233,   63,  477,  401
181, 1233,  941,  257,  822
182, 1233,   63,  258,  257
183, 1066, 1216, 1110, 1073
184, 1216, 1140, 1073, 1093
185,  821, 1160,  941,  942
186, 1214, 1134,  545, 1140
187,  821, 1160,  822,  941
188, 1216, 1129,  544, 1046
189, 1216, 1129,  545,  544
190, 1216,  524, 1023, 1046
191, 1155,  405,  404,  236
192,  404,  813,  237,  814
193, 1155, 1213, 1227,  405
194, 1155, 1213,  722,  763
195, 1234, 1235,  683,  198
196, 1211,  792,  717, 1234
197, 1234,  376, 1211,  909
198, 1234,  899,  792,  683
199,  792, 1234,  909,  899
200, 1234,  376,  899,  375
201,  376, 1234, 1211,  196
202, 1234,  376,  197,  196
203, 1236,  922, 1237,  621
204, 1236, 1164,  922,  621
205, 1236,  982, 1237,  923
206, 1236, 1164,  621,  107
207, 1236,  616,  621,  982
208, 1236,  107,  621,  616
209, 1238,  813, 1239,  406
210, 1221, 1108, 1115,  660
211,  813, 1238,  240,  406
212, 1156,  406,  407,   66
213,  263, 1160,  483,  941
214, 1240,  881,  911,  903
215, 1238, 1239,  812,  946
216, 1238,  406,  946,  498
217, 1238,  406,  498,   66
218, 1209, 1173,  493, 1241
219, 1209,   88, 1241,  493
220,  487, 1173,  229, 1209
221, 1209,   88,  493,  488
222, 1210,  806, 1173, 1209
223, 1209, 1210,  950,  493
224, 1209,  488,  493,  950
225,  628,  922,  440,  921
226, 1242, 1018, 1047, 1060
227,  922, 1164, 1162, 1168
228, 1168, 1243, 1085, 1244
229, 1168, 1243,  621, 1164
230, 1168,  628,  439,  627
231,   67, 1245,  214,  411
232, 1245,  411,  802,  803
233, 1245,   67,  507,  411
234, 1245,  951,  213,  802
235, 1245,   67,  214,  213
236, 1246, 1247, 1100,  563
237,  942, 1160,  941,  483
238, 1034, 1246, 1248, 1247
239, 1246, 1100, 1247, 1034
240, 1249,  766,  699,  697
241, 1199,  771,  790,  729
242, 1246, 1248, 1122, 1042
243, 1180,  858,  339,  372
244, 1180,   49, 1250,  371
245, 1180,  571,  967,  372
246,  372, 1180,  858,  967
247, 1180,  571,  372,   49
248,  929, 1159, 1157, 1161
249,  930, 1161,  378,  929
250, 1161,  429,  379,  378
251, 1161, 1251,  379, 1252
252, 1224, 1253, 1254,  396
253,   62, 1253, 1254,  397
254, 1253, 1224,  838,  936
255, 1253,   62,  295,  294
256,  468,  936,   62,  295
257, 1255, 1138, 1130,  542
258,  248,  806,  500,  247
259, 1179,  368,  679,  202
260, 1179,  916,  681,  370
261, 1179,  916,  370,  369
262, 1177, 1178, 1179,  893
263, 1179,  201,  369,  202
264, 1256, 1153,   26, 1169
265, 1169, 1153, 1152, 1256
266, 1250,  372,  373,   50
267,  238,  239,   26, 1256
268, 1257, 1258,  766,  735
269, 1228,  508, 1232,  796
270, 1257, 1184,  400,  399
271, 1257, 1184,  696,  762
272,  826,  399,  698,  892
273,  399,  698,  892, 1257
274, 1257,  696,  399,  698
275, 1259, 1260,  869,  415
276, 1259, 1260,   69,  416
277, 1259,   69,  415,  355
278, 1259,  962,   69,  556
279,  354,  556,  962, 1259
280, 1261, 1259, 1260,  869
281, 1259, 1261,  962,  868
282, 1262, 1263,  862,  563
283, 1262, 1263,   99,  557
284, 1264, 1262, 1263,  862
285, 1262,  563,  365,   99
286, 1262, 1264,  557,  966
287, 1255,  529,  542,  543
288,  558,   99,  966,  364
289,   99,  966,  364, 1262
290, 1265,   81,  300,  464
291, 1265,  469,  301,   81
292, 1265, 1266,  832,  469
293, 1265, 1266,   81,  463
294, 1265,  464,  940,  463
295, 1265,  833,  463,  940
296, 1265,  833,  832,  463
297,  839, 1224, 1253, 1254
298, 1224,  395, 1254,  839
299, 1224,   61,  395,  291
300, 1253, 1224,  936,  396
301, 1224,  462,  936,  396
302, 1224,   61,  462,  396
303, 1224,  838,  290,  839
304,  772, 1225,  877,  896
305,   45,   97, 1188,   43
306, 1225,  793,  710,  780
307,  316,  388,  389,  849
308,  384, 1225, 1203,  191
309, 1225, 1203,  912,  384
310, 1225, 1203,  191,  710
311, 1267, 1268, 1269,  727
312, 1267, 1199,  906,  414
313, 1267,  162,  271,  729
314, 1267,  271,  162,  161
315,  963,  352,  353,  867
316, 1267,  414,  906,  271
317,  824,   17,  399, 1270
318,  696,  830, 1270,  399
319,  830,  399,   29, 1270
320,  453,  931,   58,  317
321, 1271,  747,  389,  754
322, 1255,  529,  543, 1018
323, 1181,  720,  730,  165
324, 1270,  696,  824,  260
325, 1242,  486,  543, 1130
326, 1270,   29,  260,   17
327, 1210, 1173,  499, 1176
328, 1210, 1176,  499,   89
329,  494,  950,  246,   89
330,  950,  246,   89, 1210
331, 1209,  807, 1210,  806
332, 1242,  486,  959,  543
333, 1210,  807,  950,  246
334, 1261, 1260,  417,  869
335,  416, 1261, 1259, 1260
336, 1261,  562,  962,  359
337,   70, 1261, 1260,  417
338, 1261,  562,  359,   70
339, 1259,  869, 1261,  868
340, 1261,  868,  359,  962
341, 1272, 1106,   81, 1101
342, 1272, 1273, 1106, 1274
343,  791, 1218, 1271, 1185
344,   81, 1009,  469, 1272
345, 1266,   81, 1009,  469
346, 1272, 1011, 1274, 1106
347, 1272, 1273, 1076, 1096
348, 1272,  469, 1273, 1096
349,  374, 1275,  860,  742
350, 1276,  784, 1277,  779
351, 1276, 1277,  784,  742
352, 1235,  742, 1275,  374
353, 1276,  683, 1235,  742
354,  170,  828,  732,  171
355,  828,  732,  171, 1153
356, 1152,  690, 1169,  814
357, 1153, 1169,  690,  171
358, 1152,  732, 1153,  690
359,  158,  157,  139,  372
360, 1153, 1154,  828,  732
361, 1268,  869, 1278, 1260
362, 1267, 1268, 1199,  414
363, 1267, 1199,  727,  729
364, 1268, 1260,  790,  415
365, 1268, 1199,  414,  415
366,  390,  316,  850,  315
367, 1218,  728,  754,  738
368,  455,  977,  841, 1279
369,  977,  455,   78, 1279
370,  973,  977,  455,   78
371,  841,  977, 1280,  303
372, 1279,   35,   78,  303
373, 1281,  849,  848,  312
374, 1282, 1022,  633,  634
375, 1282, 1110, 1119, 1073
376, 1282, 1119,   92, 1024
377, 1282, 1110, 1073, 1022
378, 1282,  657,  656,   92
379,  850,  386,  313, 1185
380, 1282,  656,  633,  632
381, 1147, 1148,  514,  515
382, 1147, 1149, 1067, 1044
383, 1145, 1148,  990,  987
384, 1145,  961, 1229,  795
385, 1228, 1232,  514,  796
386, 1147, 1067, 1068,  987
387, 1147,  987, 1148,  515
388, 1283, 1159,  380,   54
389, 1283, 1284,  978,  380
390, 1283,  626,  380,  978
391, 1283,  433,  432,   54
392, 1283,  626,  433,   54
393, 1285,  391,  185,  392
394,  738,  915,  186, 1285
395,  708, 1192,  189,  188
396, 1285,  185,  391,  186
397, 1285,  391,  392,  902
398, 1286, 1285,  392,  902
399, 1285,  738, 1286,  706
400,  572, 1287,  103,  991
401, 1288, 1082, 1095,  993
402, 1288,  103,  993, 1113
403, 1288,  993,  649,  991
404, 1288,  993,  103,  649
405, 1230, 1064, 1093,  989
406, 1153,  171,  690,  732
407, 1226,  404,  827,   27
408,  237,  814,   13,  404
409,  171, 1169,  238,   26
410, 1226,   27,  238,   13
411, 1226,  238,   27,  172
412, 1169,  238,  172,  171
413, 1185,  313,  312,  386
414,  805, 1019, 1289, 1290
415, 1290,   87, 1289, 1291
416, 1290,  805, 1291, 1289
417, 1185,  849,  313,  850
418, 1290,  227, 1172,  526
419,  701,   62,  397, 1292
420, 1254,  701,   62,  397
421, 1292, 1293,  397,  785
422, 1292,  876,  699,  874
